team_name,avg_spacing,std_spacing,min_spacing,won
TEAM VITALITY,717.1286,250.50217,155.96457,0
TEAM VITALITY,737.4493,266.9366,206.5492,0
TEAM VITALITY,697.58044,240.04524,95.624916,1
NRG ESPORTS,684.1158,291.53058,96.85828,1
NRG ESPORTS,746.4806,256.1525,156.93813,1
NRG ESPORTS,718.5507,238.0699,251.46806,1
NRG ESPORTS,709.1223,261.04517,138.19768,0
FURIA,667.30304,247.99907,111.2746,0
FURIA,708.28314,273.5483,127.1354,0
FURIA,649.04596,254.29881,130.93393,0
FURIA,673.35394,245.23053,129.8159,0
THE ULTIMATES,660.4471,257.6104,101.52305,0
THE ULTIMATES,679.3159,252.867,117.44525,0
THE ULTIMATES,733.6087,255.55396,173.52916,0
THE BOYS,775.1693,250.77449,168.80226,1
9LIVES,788.46155,240.73177,151.2433,0
9LIVES,752.9597,254.37106,93.373474,1
GEN.G MOBIL 1,735.7067,277.59735,147.95628,1
GEN.G MOBIL 1,778.304,242.99539,182.20355,1
THE ULTIMATES,756.56635,232.55133,72.19754,1
DELETED,740.6341,305.47836,78.55716,1
THE ULTIMATES,784.9781,285.4923,144.49551,1
COMPLEXITY,731.65314,286.0447,116.75247,1
DELETED,784.6395,261.08023,147.24944,1
THE ULTIMATES,748.5509,282.02106,194.90266,1
COMPLEXITY,735.8288,254.12215,173.56758,0
COMPLEXITY,728.5437,263.32495,90.042885,0
DELETED,758.79767,242.90749,286.077,1
COMPLEXITY,750.0789,258.64978,174.47469,1
COMPLEXITY,683.7859,272.38843,88.73771,1
TEAM EVO,748.98193,257.01227,177.95453,1
STRICTLYBIZ,785.2898,254.01422,183.83125,1
TEAM EVO,772.365,268.37375,146.06975,0
STRICTLYBIZ,787.4981,272.34555,135.20483,1
TEAM EVO,794.13513,277.10208,222.105,1
STRICTLYBIZ,720.1536,253.4069,137.44617,1
9LIVES,715.86017,219.23628,261.391,1
TEAM EVO,761.35284,250.94289,169.42686,1
9LIVES,746.0919,257.96536,192.85225,0
ULTIMATES,720.9875,277.45374,131.36693,1
9LIVES,756.067,290.62872,115.90347,0
ULTIMATES,758.394,256.27908,162.91765,0
ULTIMATES,773.4225,264.2367,156.11505,1
SPACESTATION,745.2872,268.20264,87.2651,1
THE BOYS,665.0635,229.57819,70.44337,0
STRICTLYBIZ,737.2746,261.76862,55.00771,0
THE BOYS,744.8169,246.00328,107.661415,1
STRICTLYBIZ,746.3255,256.63727,178.92848,0
THE BOYS,745.23895,282.24307,147.32727,1
GEN.G MOBIL 1,795.59247,260.29736,133.58665,1
NRG ESPORTS,725.7849,254.33868,106.71641,0
THE BOYS,799.94934,278.23846,125.04606,0
NRG ESPORTS,748.7938,234.76318,202.66939,1
NRG ESPORTS,744.30206,267.53522,194.9333,1
SPACESTATION,769.1168,267.6148,52.706524,1
SPACESTATION,788.783,274.5096,106.20502,0
SPACESTATION,790.4724,266.08942,259.2961,1
NAH,744.36084,258.0491,111.90826,0
SPACESTATION,752.67255,266.38315,143.37679,1
COMPLEXITY,733.6304,266.00888,147.98564,1
NAH,776.64,233.72342,170.18448,1
COMPLEXITY,700.9183,227.07178,118.11115,0
TEAM EVO,824.1161,270.44638,130.52478,1
COMPLEXITY,681.7267,271.7834,44.878387,1
TEAM EVO,793.59546,274.11725,109.27842,1
TEAM EVO,802.752,284.82034,102.06649,0
TEAM EVO,763.6062,280.54245,140.20056,0
9LIVES,765.07965,271.2905,63.75825,1
9LIVES,689.3122,241.89471,225.82155,0
9LIVES,753.3866,244.54607,151.71063,1
SPACESTATION,733.2277,258.10196,140.7348,1
ULTIMATES,714.90393,288.41107,144.5879,1
SPACESTATION,762.92456,252.30695,157.34752,0
ULTIMATES,708.7887,237.97287,172.94328,1
ULTIMATES,782.79974,254.68689,161.10497,1
ULTIMATES,755.02435,289.2693,74.083916,1
SPACESTATION,783.2223,241.89934,102.71292,0
NRG ESPORTS,747.69653,275.4591,123.598755,0
NRG ESPORTS,744.8915,260.04807,101.557625,1
NRG ESPORTS,719.73047,243.85223,154.83243,0
SPACESTATION,808.7413,301.4474,140.45741,1
SPACESTATION,776.5353,273.3952,146.31522,0
SPACESTATION,831.2666,280.95355,138.83696,1
SPACESTATION,768.3783,290.38052,166.24733,1
NRG ESPORTS,705.34106,274.0277,99.85421,0
NRG ESPORTS,738.768,267.455,116.07822,1
NRG ESPORTS,718.56573,288.76395,119.69689,1
NRG ESPORTS,772.5323,272.31995,84.56861,0
NRG ESPORTS,686.5693,260.90305,107.60489,1
SPACESTATION,778.7073,255.72458,195.94328,1
SPACESTATION,754.23596,252.44667,160.25566,1
SPACESTATION,836.8431,273.08533,187.00592,0
SPACESTATION,763.4846,270.40213,244.83281,0
NRG ESPORTS,743.07355,260.4621,184.18974,1
NRG ESPORTS,747.39307,278.78214,120.37553,1
NRG ESPORTS,732.41895,269.87198,118.67625,1
NRG ESPORTS,759.30524,284.3822,99.27123,1
NRG ESPORTS,744.6025,270.6675,171.62976,1
NRG ESPORTS,752.56,258.0141,100.25942,1
NRG ESPORTS,754.8708,275.20538,105.50976,1
NRG ESPORTS,756.6655,248.38219,133.8846,1
TEAM VITALITY,713.0337,239.02985,112.994225,1
TEAM JJROX,699.3121,260.7669,112.92337,0
TEAM VITALITY,690.6414,260.30658,106.13404,0
TEAM BSK,728.59985,251.25111,144.03123,0
TEAM JJROX,656.96484,226.28389,208.3676,0
NIP,695.78174,251.47545,195.45134,0
TEAM VITALITY,710.6148,259.42548,28.374464,1
TEAM VITALITY,758.60565,317.704,98.52895,1
NIP,707.59143,229.5445,257.4485,0
TEAM BSK,731.9763,271.38007,175.52284,0
NIP,680.20276,254.29254,131.95613,1
DOPAMINE,719.1397,231.194,199.23357,1
DOPAMINE,759.84375,269.16235,165.85909,0
F4WD,765.65796,262.20724,154.80035,1
SMOKEY BACON,710.9511,241.858,164.12103,0
NIP,797.62494,261.27405,96.17316,0
DOPAMINE,685.1492,213.66214,256.37515,1
DIGNITAS,789.8429,256.21436,248.27531,1
DANGEROUS,783.0131,237.00269,122.216705,0
SYNERGY,662.99994,247.69774,156.80316,0
TEAM JJROX,702.7578,271.82785,33.818813,1
F4WD,825.8123,272.69543,198.02379,1
NIP,737.98303,281.3285,144.45845,1
DOPAMINE,735.7701,288.20053,180.3597,1
DANGEROUS,809.9077,247.90372,224.02962,0
DIGNITAS,763.8498,255.57724,190.40662,0
DANGEROUS,809.8713,266.8732,241.43433,0
DIGNITAS,764.4483,246.67587,162.3106,0
TEAM JJROX,728.3346,247.9847,136.15727,1
NIP,727.4668,236.56065,179.40587,0
DIGNITAS,784.1111,265.00995,152.11711,0
DIGNITAS,742.83716,254.18,166.68134,1
NIP,757.1326,299.34756,173.15993,0
SYNERGY,622.37366,227.51598,110.76804,0
DIGNITAS,734.8728,239.41615,167.93153,0
DIGNITAS,783.1519,247.78943,144.64735,1
TEAM VITALITY,715.216,261.6679,70.87305,1
TEAM VITALITY,684.2247,270.12903,96.87421,1
DOPAMINE,669.86896,256.01532,156.59547,0
TEAM VITALITY,685.025,258.03818,61.317684,1
DIGNITAS,732.76587,286.4065,83.67123,1
DOPAMINE,684.743,265.64246,191.84084,0
SMOKEY BACON,725.5823,272.015,97.53577,0
SYNERGY,710.76166,257.99036,132.6374,0
DIGNITAS,764.8464,259.10544,115.80462,0
SMOKEY BACON,665.5177,267.08887,113.981895,0
DIGNITAS,789.172,240.60027,88.375244,1
SYNERGY,709.62805,260.26248,107.99514,1
SYNERGY,760.1659,248.9169,126.06411,1
SMOKEY BACON,723.5904,265.8851,119.50875,1
SMOKEY BACON,751.3469,296.0184,165.43414,0
SMOKEY BACON,781.2626,251.33308,218.27185,1
TEAM BSK,755.3416,258.61188,183.48822,1
DOPAMINE,646.3273,253.46591,100.3254,0
TEAM BSK,751.0171,255.80096,65.18402,0
TEAM BSK,759.8207,263.4669,149.41473,1
TEAM BSK,791.21204,264.32086,250.83691,0
TEAM BSK,733.7675,250.33038,183.90125,0
DIGNITAS,773.7877,244.31613,182.97218,1
DIGNITAS,792.4472,258.26413,122.076744,1
DIGNITAS,799.6066,260.56528,119.77969,1
SYNERGY,748.64276,305.95865,136.30525,0
SYNERGY,718.3267,254.53928,120.12321,0
SYNERGY,676.2419,242.59366,159.18303,0
SYNERGY,720.2945,286.03833,55.915188,0
TEAM VITALITY,640.6162,259.05856,163.54347,1
TEAM VITALITY,664.61194,272.43832,65.6772,1
TEAM VITALITY,705.7414,237.72026,158.33406,1
TEAM VITALITY,578.96497,261.38126,148.55806,1
GEEKAY,715.32275,273.74548,110.39762,0
GEEKAY,735.9087,237.96077,162.92387,0
GEEKAY ESPORTS,745.2832,253.90935,228.85881,0
GEEKAY ESPORTS,738.4038,261.80838,167.76958,1
M8 ALPINE,711.17365,264.8809,159.9181,1
M8 ALPINE,750.42505,260.3614,153.47353,1
M8 ALPINE,690.3789,257.3493,162.4767,0
M8 ALPINE,705.86554,260.5816,135.4089,1
TEAM VITALITY,666.36383,249.0261,121.75616,1
TEAM VITALITY,698.4681,256.8556,143.22679,0
TEAM VITALITY,702.25574,280.38254,111.25544,1
TEAM VITALITY,692.49365,269.3014,94.38944,0
TEAM VITALITY,665.38464,252.11246,88.6014,1
TEAM VITALITY,679.4172,247.23738,111.78063,1
M8 ALPINE,677.3129,238.80826,113.5625,1
M8 ALPINE,746.0895,266.8445,146.85246,0
M8 ALPINE,688.52686,252.05084,35.7541,0
TEAM VITALITY,657.1456,248.94386,126.47172,0
TEAM VITALITY,650.0483,259.94415,67.35619,1
TEAM VITALITY,706.25696,272.33478,150.80687,1
TEAM VITALITY,709.5937,255.77238,81.22445,0
THE BOYS,754.9068,249.34969,228.69576,1
THE BOYS,785.2322,238.52007,186.49226,1
SCHNITZEL,732.7689,262.81488,84.9162,0
SCHNITZEL,774.0528,259.11417,110.045654,1
GEN.G MOBIL 1,791.8199,263.88837,153.99742,0
GEN.G MOBIL 1,826.7716,237.63054,276.1935,1
SCHNITZEL,731.6714,246.2773,125.28107,1
THE BOYS,766.68713,264.46707,105.85303,0
THE BOYS,714.3203,238.2161,189.1906,1
THE BOYS,734.205,280.67105,124.70547,1
SPACESTATION,778.9028,267.63373,39.472324,1
SCHNITZEL,666.7214,243.37396,144.91588,1
GEN.G MOBIL 1,719.9638,245.88594,216.29134,1
SIMTAWK+1,700.55817,261.731,60.385807,0
GEN.G MOBIL 1,724.6072,308.89413,128.55165,1
SCHNITZEL,756.728,218.21024,273.76434,0
SIMTAWK+1,702.74414,241.86441,62.351353,0
REBELLION,746.4475,281.18024,86.856285,0
STEPBROS,806.8274,234.52289,267.34866,0
GEN.G MOBIL 1,802.50146,241.43874,216.11433,1
REBELLION,841.00977,253.2605,143.88826,0
STEPBROS,774.23584,281.06998,157.3313,1
REBELLION,797.21344,245.97017,226.80165,0
STEPBROS,741.62915,288.625,124.32264,0
THE BOYS,751.3658,280.89526,67.639915,1
NRG ESPORTS,697.29785,243.80176,104.715485,1
TEAM EVO,695.8609,224.30505,122.44419,1
TEAM EVO,721.8394,250.20676,65.2613,1
NRG ESPORTS,757.3877,270.58322,153.4244,1
TEAM EVO,787.3406,268.04886,143.25505,1
COMPLEXITY,716.13556,267.00403,151.07845,0
NRG ESPORTS,716.6554,265.8908,130.7726,1
THE BOYS,758.46326,257.7882,169.24559,0
SPACESTATION,777.6759,290.0236,97.58662,1
THE ULTIMATES,805.65845,238.96112,323.29303,1
TEAM EVO,769.9519,249.64156,156.14775,1
BUBBLE SORT,741.8744,268.09793,85.9797,0
SPACESTATION,785.462,284.24902,99.18644,0
THE ULTIMATES,822.04926,291.86465,277.26025,1
TEAM EVO,789.4479,239.09482,212.7404,0
NRG ESPORTS,754.5842,264.60535,138.43254,1
SPACESTATION,738.7846,276.72308,165.23546,0
NRG ESPORTS,758.0184,257.0335,99.806755,1
BUBBLE SORT,674.723,258.29504,76.16939,1
SPACESTATION,705.0681,245.0938,127.51068,1
TEAM EVO,821.4166,252.20561,244.15358,1
SPACESTATION,699.18494,237.61803,103.46981,1
BUBBLE SORT,719.21216,248.88597,128.7104,0
TEAM EVO,752.7556,250.62936,218.78809,1
BUBBLE SORT,712.58466,272.26477,78.48087,0
THE ULTIMATES,700.7607,243.51585,71.21821,0
THE ULTIMATES,645.07825,235.38272,146.46309,0
THE ULTIMATES,729.2634,239.69533,204.3344,1
STEPBROS,735.41815,240.22685,151.46596,0
GEN.G MOBIL 1,822.89105,248.76932,40.26161,1
GEN.G MOBIL 1,771.3423,241.86827,192.16357,1
GEN.G MOBIL 1,635.5601,256.58994,134.57623,1
GEN.G MOBIL 1,776.8949,244.65991,175.6541,0
STRICTLYBIZ,752.67365,245.2827,85.841,1
STRICTLYBIZ,787.5541,248.57297,156.7193,1
STRICTLYBIZ,729.91254,259.5223,88.60226,1
NRG ESPORTS,732.86096,246.87315,133.17407,1
NRG ESPORTS,759.43475,238.58865,244.95586,1
NRG ESPORTS,741.56934,320.87524,114.076454,1
GEN.G MOBIL 1,724.8807,250.28152,132.34213,0
GEN.G MOBIL 1,710.6539,247.41716,211.35547,1
GEN.G MOBIL 1,751.8953,250.57513,118.40801,1
GEN.G MOBIL 1,732.74506,295.9963,143.15184,0
GEN.G MOBIL 1,788.65704,246.67102,199.4632,1
GEN.G MOBIL 1,746.96204,230.08685,251.0967,0
TEAM EVO,757.71185,233.37381,179.66408,1
NRG ESPORTS,699.4175,253.22374,185.62885,1
TEAM EVO,764.188,249.79514,204.96631,0
NRG ESPORTS,713.8411,288.7483,67.37438,1
TEAM EVO,765.369,267.55838,74.3076,0
TEAM EVO,790.43524,256.83017,225.22798,0
TEAM EVO,826.7488,274.04437,189.76573,1
TEAM EVO,809.47095,249.60123,157.5544,0
NRG ESPORTS,739.2507,263.7438,120.84635,1
NRG ESPORTS,775.4527,297.47937,108.945045,1
SPACESTATION,750.871,271.8305,148.10974,1
NRG ESPORTS,765.49036,270.17093,191.42554,1
SPACESTATION,722.7192,244.59245,113.51304,1
SPACESTATION,813.4826,272.7456,200.07991,1
100%,766.87695,244.29208,124.71914,0
TEAM VITALITY,689.6769,232.2324,194.42549,1
GENTLE MATES,753.5949,268.49356,173.94789,1
CHIPPY CHIPS,663.1551,276.54718,66.21229,0
TEAM VITALITY,751.4402,273.10898,208.32469,1
GENTLE MATES,731.9579,258.2279,192.27242,1
CHIPPY CHIPS,721.4603,257.88226,94.64338,0
100%,783.7346,272.81903,111.23296,0
TEAM VITALITY,726.4427,280.59467,165.62477,1
GENTLE MATES,718.8133,241.68172,165.05307,0
CHIPPY CHIPS,701.90344,262.17117,147.3518,0
GENTLE MATES,742.5879,302.41794,105.58073,0
DOPAMINE,705.3229,244.34323,104.74308,1
DOPAMINE,697.281,217.51593,113.939354,1
DOPAMINE,743.4769,246.64095,167.52147,1
M8 ALPINE,716.747,255.7568,94.60366,0
DOPAMINE,683.26166,251.1772,123.63346,1
NIP,719.93146,255.63368,202.0446,0
NIP,743.35095,270.12314,119.8102,1
DOPAMINE,691.5964,252.75421,138.0381,0
M8 ALPINE,778.8099,241.3295,184.64546,1
NIP,726.8635,273.71985,140.58302,0
TEAM VITALITY,727.1615,275.216,178.6381,1
F4WD,806.8629,273.79114,151.57123,0
TEAM VITALITY,724.0867,273.48328,101.76205,1
SMOKEY BACON,664.1452,269.78003,105.44866,0
DOPAMINE,641.1233,240.04764,130.317,0
TEAM VITALITY,707.2923,246.04549,121.533936,0
SMOKEY BACON,735.00616,267.01474,119.43494,1
DOPAMINE,697.4287,277.65787,149.58406,0
F4WD,722.3796,227.51076,210.56111,1
SMOKEY BACON,702.01953,242.64207,147.52922,0
DOPAMINE,731.2311,282.68768,180.16882,0
F4WD,793.38416,258.1984,88.58175,1
TEAM BSK,711.5719,271.6584,109.58279,1
CALIENTE,819.48566,255.17491,240.82344,1
CALIENTE,729.8545,280.563,122.278404,0
SYNERGY,733.6544,259.8936,56.81589,1
CALIENTE,768.2606,249.74829,213.7221,0
SYNERGY,633.4803,250.17265,70.0532,1
CHIPPY CHIPS,775.81494,249.86067,171.43213,0
CALIENTE,729.18353,262.50674,41.634964,1
CHIPPY CHIPS,735.23425,241.3554,165.94113,0
CHIPPY CHIPS,733.32074,233.61748,222.77083,0
TEAM BSK,794.6132,288.3086,95.65281,1
SYNERGY,694.8678,238.7747,122.26426,0
NIP,715.6847,234.39168,211.9363,1
NIP,709.48676,232.83635,215.10889,0
F4WD,755.24927,277.0822,213.00395,1
F4WD,744.881,226.62013,82.935356,0
F4WD,826.3812,267.97226,213.84973,0
CALIENTE,775.33954,229.77309,216.11467,0
CALIENTE,753.3787,248.11409,76.961815,1
CALIENTE,693.5944,248.52797,51.275524,0
CALIENTE,734.974,276.78915,49.78194,0
CALIENTE,790.2757,267.3081,147.29185,0
TEAM BSK,783.1932,294.04663,131.82942,0
TEAM BSK,743.0745,263.45264,128.97595,1
TEAM BSK,742.7383,266.1792,102.012856,0
TEAM BSK,760.7523,290.3437,48.499325,1
TEAM BSK,759.30225,295.359,111.29275,0
M8 ALPINE,701.71643,269.37424,131.21297,0
M8 ALPINE,734.16797,235.51154,208.67908,1
M8 ALPINE,726.00586,262.07056,184.49577,0
M8 ALPINE,764.44543,279.88824,145.47853,0
M8 ALPINE,682.04016,275.49255,129.82947,0
TEAM BSK,779.4515,265.237,199.77208,0
TEAM BSK,757.97217,277.25092,114.36117,0
TEAM BSK,745.61383,228.40065,66.83512,0
M8 ALPINE,717.4201,267.26712,172.87761,0
M8 ALPINE,762.73956,258.0374,111.27726,1
M8 ALPINE,693.9051,264.49307,205.10368,1
M8 ALPINE,712.55945,296.12735,153.14864,0
GEEKAY ESPORTS,791.3267,260.7355,199.40746,0
GEEKAY ESPORTS,779.0628,270.30194,187.61894,0
GEEKAY ESPORTS,775.3148,278.34937,114.4133,0
GEEKAY ESPORTS,705.35175,249.35446,82.983086,0
TEAM VITALITY,690.7108,259.03952,129.8087,0
TEAM VITALITY,676.3319,231.67094,156.80606,0
TEAM VITALITY,672.04297,257.50125,89.937706,1
TEAM VITALITY,696.8523,266.27615,154.44215,1
TEAM VITALITY,729.0608,285.16995,149.59009,0
DIGNITAS,797.39874,288.21948,120.638245,0
DIGNITAS,796.6255,253.64786,191.96643,1
DIGNITAS,834.9309,255.60507,286.34634,1
DIGNITAS,817.3749,273.63,182.47632,1
DIGNITAS,730.7058,259.3998,81.96362,1
THE BOYS,734.9249,284.9079,79.1973,0
THE BOYS,747.2521,272.31165,86.02444,0
THE BOYS,712.0374,277.79358,119.53799,1
9LIVES,751.3842,263.6701,157.1471,1
THE BOYS,737.9238,252.11546,160.22478,1
9LIVES,787.6461,225.3531,213.89172,1
SCHNITZEL,781.22833,233.88986,281.0084,0
SCHNITZEL,792.7152,223.03809,262.02512,1
ULTIMATES,742.06134,275.08844,83.35211,1
SPACESTATION,776.4735,291.06668,104.43848,1
S.O.S.,659.9911,247.90466,107.96389,0
NAC,727.1994,224.28897,184.11127,0
THE BOYS,732.6762,247.506,200.1485,1
ULTIMATES,785.73956,281.47482,83.57126,1
NAC,736.74896,245.58533,192.60207,0
THE BOYS,762.3836,283.2075,76.05245,0
ULTIMATES,696.7033,248.25522,149.17868,1
NAC,731.14636,258.30795,82.53356,1
ULTIMATES,683.2572,250.16322,101.8877,1
THE BOYS,751.1005,274.6443,77.33083,0
9LIVES,748.262,210.09244,183.85005,0
STRICTLYBIZ,736.2464,270.73752,109.86384,1
9LIVES,729.5965,233.60797,188.6534,0
STRICTLYBIZ,764.1281,253.64514,172.52718,0
9LIVES,737.19464,220.48056,152.37544,0
STRICTLYBIZ,757.32654,281.22546,170.12842,1
STRICTLYBIZ,720.9971,240.23557,145.3034,0
STRICTLYBIZ,723.18964,268.48157,142.0398,1
TEAM EVO,745.9195,270.50647,82.21772,0
NRG ESPORTS,760.531,234.54639,273.8621,1
SPACESTATION,740.05896,274.79788,68.69374,1
COMPLEXITY,828.60785,288.984,333.48978,1
TEAM EVO,736.7317,222.3545,140.9023,1
NRG ESPORTS,769.1079,268.91043,118.846504,0
SPACESTATION,781.9846,289.37576,118.36785,1
COMPLEXITY,698.6622,249.11823,59.751713,1
TEAM EVO,764.682,284.70435,130.80888,1
NRG ESPORTS,773.7995,265.6181,154.54584,1
TEAM EVO,762.26276,255.45758,99.51221,0
GEN.G MOBIL 1,791.9405,246.45018,140.17531,1
GEN.G MOBIL 1,860.37805,247.55133,274.28333,1
SPACESTATION,765.7293,274.13553,45.88115,1
NRG ESPORTS,799.65314,285.94815,140.9449,1
GEN.G MOBIL 1,750.5295,231.79974,70.18311,1
GEN.G MOBIL 1,829.2636,252.64317,208.0262,1
NRG ESPORTS,780.8812,256.96417,80.26006,1
GEN.G MOBIL 1,766.61115,256.41135,166.87221,1
TEAM EVO,745.5878,266.2937,144.90358,1
TEAM EVO,759.19226,267.42795,97.33431,1
COMPLEXITY,707.54803,260.9822,212.44661,1
TEAM EVO,774.5781,273.3174,93.113434,1
COMPLEXITY,673.5514,225.24011,71.2859,1
COMPLEXITY,735.59283,268.93958,80.364494,1
TEAM EVO,791.2112,247.24193,240.15387,1
TEAM EVO,785.6629,264.5335,205.19873,0
TEAM EVO,724.00183,267.94452,155.17723,0
TEAM EVO,757.96826,248.55426,133.5374,1
TEAM EVO,812.26337,257.79153,232.91364,1
COMPLEXITY,744.6115,256.26132,101.004425,1
SPACESTATION,809.40314,251.52211,83.99887,1
COMPLEXITY,680.18256,248.9481,150.06377,0
COMPLEXITY,733.8578,263.83966,160.35768,1
COMPLEXITY,784.5415,246.68034,257.4669,1
SPACESTATION,774.31714,272.91702,206.31627,1
COMPLEXITY,762.5573,252.88913,117.74296,1
SPACESTATION,785.75916,277.33936,127.95858,1
NRG ESPORTS,739.6294,260.254,113.1297,1
TEAM EVO,781.1077,258.36862,198.16164,0
TEAM EVO,736.29425,249.53592,96.61435,0
TEAM EVO,772.7891,260.66815,151.57294,0
NRG ESPORTS,675.48694,263.38156,108.879295,0
NRG ESPORTS,758.92896,304.46558,139.77255,0
NRG ESPORTS,700.3488,270.46182,79.531364,1
SPACESTATION,727.16254,306.57397,100.36021,1
SPACESTATION,753.15686,254.29768,147.74574,1
GEN.G MOBIL 1,759.50385,284.69873,73.266136,1
GEN.G MOBIL 1,734.15686,227.05809,153.21185,0
GEN.G MOBIL 1,765.4224,252.25734,35.682182,1
SPACESTATION,783.25256,281.10022,192.81038,1
SPACESTATION,766.2246,265.73285,179.7718,1
SPACESTATION,761.25275,264.37302,171.51591,0
SPACESTATION,720.86615,271.32712,85.87933,1
TEAM BSK,771.01855,250.12502,189.89526,1
TEAM VITALITY,715.888,272.48404,62.37985,1
LOS LEONES,707.5812,270.36346,89.20138,0
TEAM BSK,708.5594,292.79456,74.28032,1
M8 ALPINE,718.3708,261.48923,129.25995,1
LOS LEONES,710.7912,263.4748,182.36072,1
TEAM VITALITY,721.8652,278.86548,58.59792,1
TEAM BSK,764.67426,280.57657,87.51829,1
M8 ALPINE,716.3865,249.03287,164.72258,1
LOS LEONES,696.8397,248.44926,74.03687,0
TEAM VITALITY,708.749,255.81668,201.1544,1
ATM,747.7554,255.52414,205.69066,0
LOS LEONES,673.65234,232.6141,107.2305,0
M8 ALPINE,782.4325,260.0051,74.79849,1
ATM,714.9273,261.21814,148.44565,0
TEAM BSK,759.6549,263.0724,104.552,0
CHIPPY CHIPS,753.5679,240.19142,254.13074,0
TEAM BSK,720.42755,286.22052,108.059944,0
CHIPPY CHIPS,706.48706,227.38226,113.53042,0
NIP,700.6066,247.80411,103.01415,1
CALIENTE,740.5731,274.58597,139.14558,0
NIP,732.9678,257.92987,261.2991,1
CHIPPY CHIPS,717.2971,250.76672,193.67393,0
CALIENTE,729.46765,260.71167,144.42686,0
F4WD,792.2801,245.34825,218.19905,0
NIP,758.0424,263.17627,139.35033,1
CHIPPY CHIPS,766.9035,258.60492,172.89375,0
CALIENTE,742.2759,251.19756,133.3379,0
F4WD,754.7245,253.1518,192.01567,0
CHIPPY CHIPS,745.47833,259.25742,91.80778,0
F4WD,759.9204,265.13898,116.04157,0
SYNERGY,663.2941,249.99852,140.46751,0
F4WD,762.5059,255.80614,248.74644,0
SYNERGY,736.60565,242.8983,106.59412,0
SYNERGY,729.54346,270.81754,188.04414,1
CALIENTE,795.74615,247.34529,57.84688,1
M8 ALPINE,745.82794,269.80762,155.87462,0
SYNERGY,717.74945,227.68944,145.4579,0
CALIENTE,777.6592,271.29172,119.33014,0
M8 ALPINE,765.5098,261.73038,168.8842,0
SYNERGY,711.019,218.94902,264.76175,1
SYNERGY,730.5499,241.7964,185.80849,0
TEAM BSK,752.46423,248.66675,106.01116,1
DOPAMINE,702.8889,270.30447,125.33713,0
SYNERGY,722.0424,241.57935,28.072058,1
TEAM BSK,744.161,250.82971,109.08673,1
SYNERGY,,,,0
SYNERGY,730.238,250.11522,121.186424,1
DOPAMINE,685.0568,260.94165,44.687176,0
ATM,687.9136,261.01657,194.69568,0
ATM,737.64166,256.1907,82.11075,0
TEAM BSK,804.1104,280.07574,131.80428,1
TEAM BSK,797.8569,278.6409,137.50163,0
TEAM BSK,720.0709,239.07423,262.43686,0
TEAM BSK,756.0547,245.07855,99.026306,0
TEAM BSK,746.7384,272.3022,160.2224,0
GEEKAY ESPORTS,700.5854,249.97168,83.42107,1
NIP,753.26184,242.56123,248.01784,0
GEEKAY ESPORTS,717.5913,259.90112,106.62665,1
NIP,780.55945,281.15475,260.1321,0
NIP,750.79755,271.39474,115.121925,0
GEEKAY ESPORTS,766.5359,265.68564,181.50935,1
TEAM VITALITY,734.805,258.95233,221.7499,0
TEAM VITALITY,667.9034,250.79599,146.64565,0
TEAM VITALITY,701.8013,281.4417,131.22401,1
TEAM VITALITY,740.4659,270.1425,163.31306,0
TEAM VITALITY,647.79034,243.41634,53.352222,0
M8 ALPINE,667.8321,255.06352,100.639336,0
TEAM VITALITY,756.1317,253.83,154.61983,1
M8 ALPINE,661.98846,246.95691,143.86336,0
M8 ALPINE,685.8443,195.66943,333.082,1
TEAM VITALITY,673.45844,268.87958,169.88176,0
M8 ALPINE,735.6551,274.85916,84.30962,0
TEAM VITALITY,736.3674,249.68759,218.78123,1
M8 ALPINE,713.46216,259.45828,124.4509,1
TEAM VITALITY,765.39154,276.98212,227.39565,1
TEAM VITALITY,762.7775,238.69942,226.9535,1
M8 ALPINE,717.67957,257.6735,115.00153,0
TEAM VITALITY,661.1111,247.183,179.36397,1
DIGNITAS,821.89795,268.43942,147.8597,0
TEAM VITALITY,670.41016,258.40872,53.74905,0
TEAM VITALITY,744.8896,274.90744,128.21098,0
DIGNITAS,744.0108,283.80234,143.79024,0
TEAM VITALITY,707.3097,230.67468,185.74226,0
TEAM VITALITY,697.068,245.71828,149.9865,1
TEAM VITALITY,696.7273,237.21283,164.07983,0
TWISTED MINDS,751.5773,270.45276,178.34558,0
FUT ESPORTS,706.5551,295.5613,25.840101,0
TWISTED MINDS,796.1153,296.4822,154.94434,0
TWISTED MINDS,751.35596,277.50818,103.733986,0
FUT ESPORTS,772.72107,326.25504,133.37395,0
FURIA,780.96173,261.415,119.561485,1
VIRTUS.PRO,741.0285,248.09894,143.54997,0
FURIA,745.22363,286.47098,48.881683,1
VIRTUS.PRO,755.2246,245.53568,111.66909,0
FURIA,765.04254,288.6876,144.9152,1
VIRTUS.PRO,831.1127,257.25385,258.89413,0
SPACESTATION,748.531,266.26617,264.4071,0
SPACESTATION,760.7876,268.07495,182.18396,1
TEAM SECRET,709.8405,234.76099,176.57771,0
SPACESTATION,850.6522,291.65225,159.72182,0
TEAM SECRET,676.19586,243.28438,100.509575,0
NRG ESPORTS,827.0883,265.6353,118.31994,1
TEAM VITALITY,699.3942,253.78575,136.91408,1
NRG ESPORTS,737.27454,270.73383,220.62172,1
